ИНН,Название,Тип (ЮЛ/ИП),Статус,"Выручка 2023, руб","Выручка 2024, руб","Выручка 2025, руб",Рост %,Флаг роста,"Прибыль 2025, руб",Гендир,Должность,ОКВЭД основной,ОКВЭД доп,Телефон,Email,Сайт,Источник (1С/Битрикс),Сумма продаж у нас,Дата последней продажи
6671049830,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИНЭКСПОРТУРАЛ""",ЮЛ,Действующая,1060154000.0,796674000.0,571096000.0,-28.3,падает,724000.0,Кузнецова Юлия Владимировна,ДИРЕКТОР,46.90,,,,,1С,,
7720774561,"ООО ""ВИОЛАНТА+ЮДВ""",ЮЛ,Действующая,4914000.0,5171000.0,3710000.0,-28.3,падает,352000.0,Двукраев Дмитрий Геннадьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,86.23,,,,,1С+Компании,5700.0,2020/10/13 13:50:00
7726581319,"ООО ""ЛВТ КОМПЛЕКС""",ЮЛ,Действующая,20450000.0,20513000.0,14707000.0,-28.3,падает,1011000.0,Камшилин Виктор Вячеславович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,13.92,,,,,1С+Компании,0.0,
9718048083,"ООО ""РЕД ИНК""",ЮЛ,Действующая,6146000.0,24346000.0,17449000.0,-28.3,падает,410000.0,Казаринова Елена Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,18.12,,,,,1С+Компании,,
1215167682,Принтстайл,ЮЛ,Действующая,1184358000.0,1103359000.0,791531000.0,-28.3,падает,107859000.0,Аржанович Андрей Викторович,Генеральный директор,18.12,,,,,1С+Компании,,
7707548740,М. Видео,ЮЛ,Действующая,433171055000.0,449855895000.0,322262624000.0,-28.4,падает,-63820062000.0,Бакальчук Владислав Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.43,,,,,1С+Компании,,
7724460277,"ООО ""РЕКЛАМНАЯ ПЛАТФОРМА""",ЮЛ,Действующая,544000000.0,836116000.0,598921000.0,-28.4,падает,963000.0,Нагорнов Геннадий Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,,
5407476610,"ООО ""РЕСТТЕХ""",ЮЛ,Действующая,89875000.0,98099000.0,70197000.0,-28.4,падает,22751000.0,Быстров Алексей Юрьевич,ДИРЕКТОР,56.30,,,,,1С,,
7719892031,ЭФИ ПЛЮС,ЮЛ,Действующая,40553000.0,36819000.0,26359000.0,-28.4,падает,5635000.0,Миргородская Светлана Алексеевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,96.02,,,,,1С+Компании,,
1659101997,ВТОРМЕТ,ЮЛ,Действующая,8263316000.0,11189977000.0,8005518000.0,-28.5,падает,82023000.0,Сабитов Равиль Альбертович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.77,,,,,1С+Компании,19580.0,2019/12/31 17:11:00
4825072814,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАКАДУ""",ЮЛ,Действующая,8983000.0,18569000.0,13272000.0,-28.5,падает,1731000.0,Шукуров Денис Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,74.10,,,,,1С,,
7704447630,"ООО ""ОКС КАПИТАЛ""",ЮЛ,Действующая,180761000.0,123402000.0,88286000.0,-28.5,падает,8065000.0,Ермишина Оксана Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,68.31.1,,,,,Компании,,
3914803888,"ООО ""РЕКЛАМНАЯ СТУДИЯ ""ДАВИАЦ""",ЮЛ,Действующая,6703000.0,17224000.0,12310000.0,-28.5,падает,238000.0,Сандросян Дживан Родикович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,,
7728278678,ТАНКОН,ЮЛ,Действующая,11537000.0,14573000.0,10421000.0,-28.5,падает,351000.0,Шаткова Татьяна Валерьевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,,
7719583594,"АО ""ПНИИИС""",ЮЛ,Действующая,62459000.0,82503000.0,58895000.0,-28.6,падает,18467000.0,Халимовский Александр Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,71.12.45,,,,,1С+Компании,0.0,
7719831575,ТК Дженерал Инжиниринг,ЮЛ,Действующая,800443000.0,893208000.0,637550000.0,-28.6,падает,41214000.0,Попов Алексей Сергеевич,Генеральный директор,46.6,,,,,1С+Компании,,
7701402254,"ООО ""ПРАЙМ ФУД""",ЮЛ,Действующая,,13458000.0,9600000.0,-28.7,падает,928000.0,Базарова Фирюза Асраровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7707762609,ПРАЙДЕКС КОНСТРАКШН Москва,ЮЛ,Действующая,54491553000.0,51705361000.0,36870868000.0,-28.7,падает,3076491000.0,Бренев Кирилл Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20.9,,,,,1С+Компании,0.0,2020/07/13 14:21:00
7717140396,БЕСТ ЭКСПО,ЮЛ,Действующая,125025000.0,108043000.0,76942000.0,-28.8,падает,2910000.0,Глезеров Александр Евгеньевич,Руководитель юридического лица,46.90,,,,,1С+Компании,4580.0,2018/09/18 16:26:00
7726254329,"ЗАО ""ТЕПЛЫЙ ДОМ СМ""",ЮЛ,Действующая,3918326000.0,4331006000.0,3083922000.0,-28.8,падает,-50667000.0,Дежурко Константин Иосифович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,24.33,,,,,1С,,
7714774732,Март,ЮЛ,Действующая,239509000.0,153794000.0,109517000.0,-28.8,падает,-40325000.0,Ушаков Павел Валерьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.49,,,,,1С+Компании,,
6685126676,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛИЗЕЙ""",ЮЛ,Действующая,319716000.0,229145000.0,163185000.0,-28.8,падает,5234000.0,Раца Андрей Петрович,ДИРЕКТОР,43.34,,,,,1С,,
7730232529,"ООО ""ФОР-МСК""",ЮЛ,Действующая,27683000.0,87930000.0,62625000.0,-28.8,падает,431000.0,Демянкова Ирина Борисовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.01,,,,,1С,,
5250001581,"ОАО ""КЕРМА""",ЮЛ,Действующая,1085634000.0,1382711000.0,983527000.0,-28.9,падает,558000.0,Наймарк Дмитрий Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,23.32,,,,,1С+Компании,,
9718139245,"ООО ""АЙТИ ЛАЙФ""",ЮЛ,Действующая,350498000.0,348401000.0,247647000.0,-28.9,падает,4371000.0,Палилов Олег Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.66,,,,,1С+Компании,,
7814352276,"ООО ""ИНТЕРПРОМТЕХНИКА""",ЮЛ,Действующая,444966000.0,445130000.0,316629000.0,-28.9,падает,42774000.0,Иванов Артур Игоревич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С+Компании,,
2319064394,"ООО ""ЛА ТЕРРАЦЦА""",ЮЛ,Действующая,53583000.0,77849000.0,55386000.0,-28.9,падает,72000.0,Туронок Кирилл Игоревич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С,,
7802674960,"ООО ""МОСКОВСКИЙ КОФЕ""",ЮЛ,Действующая,18267000.0,16831000.0,11971000.0,-28.9,падает,-848000.0,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИ ФОРМАТ ФУД""",,56.10,,,,,1С,,
6311074790,"ООО ""РЕКЛАМНАЯ ГРУППА ""АПРИОРИ""",ЮЛ,Действующая,71432000.0,92352000.0,65656000.0,-28.9,падает,5588000.0,Поздникин Сергей Николаевич,ДИРЕКТОР,73.11,,,,,1С+Компании,,
9725030400,"ООО""ТУРКУАЗ ЛЛС""",ЮЛ,Действующая,315617000.0,337963000.0,240326000.0,-28.9,падает,11356000.0,Чифтчи Мурат,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.13,,,,,1С+Компании,,
1660210214,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЛТПЛАСТ""",ЮЛ,Действующая,200750000.0,194025000.0,137695000.0,-29.0,падает,-7046000.0,Ибрагимов Эдуард Ильдусович,ДИРЕКТОР,46.69,,,,,1С,,
7736559552,"ООО ""ММХ-ПРИНТ""",ЮЛ,Действующая,34656000.0,40656000.0,28867000.0,-29.0,падает,893000.0,Бетретдинов Роман Гаярович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,58,,,,,1С+Компании,,
7730177652,"ООО ""КАИСЭН ЭЛЕКТРИК""",ЮЛ,Действующая,99199000.0,125270000.0,88846000.0,-29.1,падает,13010000.0,Шишков Алексей Геннадьевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С,,
7734349408,"ООО ""КОЛИБРИ""",ЮЛ,Действующая,187772000.0,212579000.0,150664000.0,-29.1,падает,6910000.0,Егорова-Рихтер Николь Вячеславовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,85.42.9,,,,,1С+Компании+Контакты,,
2723215474,"ООО ""ТВОЙ ПОСТАВЩИК""",ЮЛ,Действующая,51723000.0,19353000.0,13713000.0,-29.1,падает,708000.0,Алиев Рамин Гумметович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.78,,,,,1С+Компании,,
7705551497,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАБ ПРОДАКШН""",ЮЛ,Действующая,124848000.0,166272000.0,117789000.0,-29.2,падает,5774000.0,Царенко Игорь Андреевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,59.11,,,,,1С,,
4345468090,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОФИС И СТИЛЬ""",ЮЛ,Действующая,273710000.0,271818000.0,192582000.0,-29.2,падает,561000.0,Трофименко Наталья Леонидовна,УПРАВЛЯЮЩИЙ - ИНДИВИДУАЛЬНЫЙ ПРЕДПРИНИМАТЕЛЬ,46.49.33,,,,,1С,,
7728704830,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САБ-ЮЗАО""",ЮЛ,Действующая,70050000.0,56538000.0,40054000.0,-29.2,падает,3137000.0,Давтян Армен Норикович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.29,,,,,1С,,
5040175736,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАРМ ЭКСПЕРТ +""",ЮЛ,Действующая,17203000.0,15091000.0,10687000.0,-29.2,падает,1947000.0,Черкасов Юрий Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.73,,,,,1С,,
7706790681,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПО-ПРОЕКТ""",ЮЛ,Действующая,71121000.0,90643000.0,64147000.0,-29.2,падает,-7317000.0,Бычков Василий Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,82.30,,,,,1С,,
7715865774,"ООО ""АМЕРИЧИП""",ЮЛ,Действующая,221708000.0,230979000.0,163531000.0,-29.2,падает,6504000.0,Гусарова Екатерина Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.1,,,,,1С+Компании,,
5036173616,"ООО ""МАТРАМАКС М""",ЮЛ,Действующая,,190442000.0,134758000.0,-29.2,падает,-2480000.0,Юруть Марианна Владимировна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,31.03,,,,,1С+Компании,120594.0,2020/10/28 20:06:00
7720327041,ТОРГОПТСМЕСЬ,ЮЛ,Действующая,31519000.0,11132000.0,7886000.0,-29.2,падает,-3025000.0,Мацарин Станислав Кириллович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.13.2,,,,,1С+Компании,,
7729477901,"ООО ""ЗВЕЗДНЫЙ ПАРК""",ЮЛ,Действующая,7347000.0,21776000.0,15405000.0,-29.3,падает,1529000.0,Шеврикуков Даниил Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,49.32,,,,,Компании,,
7718703852,"ООО ""СТИЛЬ""",ЮЛ,Действующая,11848000.0,14293000.0,10105000.0,-29.3,падает,-2232000.0,Демешко Владимир Георгиевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,0.0,
7724646352,Дилэнд,ЮЛ,Действующая,151271000.0,207185000.0,146248000.0,-29.4,падает,1530000.0,Махонина Юлия Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.73,,,,,1С+Компании,,
6166118544,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛЬТА-ГРУПП""",ЮЛ,Действующая,650173000.0,554150000.0,391457000.0,-29.4,падает,18108000.0,Фотиенко Надежда Николаевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.62,,,,,1С,,
7722722921,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТУДИЯ ""САНСАРА""",ЮЛ,Действующая,13972000.0,4875000.0,3435000.0,-29.5,падает,11000.0,Калинина Кристина Викторовна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,74.10,,,,,1С,,
7714824045,"ООО ""СИСТЕМЭЙР""",ЮЛ,Действующая,1019221000.0,1369345000.0,965563000.0,-29.5,падает,-171066000.0,Дмитриев Олег Геннадиевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69.9,,,,,1С+Компании,,
7717623869,"ООО ""ЕВРОМЕДСЕРВИС""",ЮЛ,Действующая,629690000.0,527258000.0,370424000.0,-29.7,падает,2902000.0,Пищулов Олег Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,32.50,,,,,1С+Компании,,
2308083966,"ООО ""ТМЮ""",ЮЛ,Действующая,3581977000.0,6042413000.0,4246679000.0,-29.7,падает,115066000.0,Перов Кирилл Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,43.21,,,,,1С+Компании,,
7710760626,"ООО ""СИЛУЭТ +""",ЮЛ,Действующая,3783000.0,6081000.0,4268000.0,-29.8,падает,252000.0,Казазян Альберт Вачаганович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,96.02,,,,,1С+Компании,5300.0,2020/10/13 14:34:00
7743379649,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕРЕКС-РИТЕЙЛ""",ЮЛ,Действующая,705000.0,107000.0,75000.0,-29.9,падает,-2855000.0,Папушин Кирилл Олегович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.11,,,,,1С,,
5027253551,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОПЛЮС""",ЮЛ,Действующая,625664000.0,184541000.0,129288000.0,-29.9,падает,2898000.0,Плетень Александр Витальевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.90,,,,,1С,,
1658229271,"ООО ""НЕО-ПОВОЛЖЬЕ""",ЮЛ,Действующая,294693000.0,475616000.0,333622000.0,-29.9,падает,21167000.0,Масленкова Елена Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.69,,,,,1С+Компании,,
3816035268,"ООО ГК ""ХАКИМ""",ЮЛ,Действующая,4116000.0,84597000.0,59291000.0,-29.9,падает,-6576000.0,Хакимзянов Павел Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,Компании,,
7731411993,"ООО ""ВКУС ДЕТСТВА""",ЮЛ,Ликвидация,17868000.0,6324000.0,4424000.0,-30.0,падает,-139000.0,Лычков Максим Владимирович,ЛИКВИДАТОР,56.10,,,,,1С+Компании,,
1215202954,"ООО ""ПРОМТРЕЙДИНГ""",ЮЛ,Банкротство,218172000.0,262137000.0,183426000.0,-30.0,падает,-10739000.0,Абатин Сергей Александрович,ДИРЕКТОР,25.99,,,,,1С+Компании,6300.0,2019/06/17 17:51:00
7727269913,Профсоюзная,ЮЛ,Действующая,114495000.0,98802000.0,69140000.0,-30.0,падает,-5432000.0,Никитина Татьяна Петровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7720399575,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАЛИТРА""",ЮЛ,Действующая,5142000.0,7260000.0,5074000.0,-30.1,падает,83000.0,Костин Константин Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С,,
5038104368,"ООО ""ТИПОГРАФИЯ ""ИМПРЕСС МЕДИА""",ЮЛ,Действующая,118176000.0,5301000.0,3704000.0,-30.1,падает,162000.0,Ухов Владимир Владимирович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,18.12,,,,,1С+Компании,25730.0,2020/08/10 19:46:00
2901244856,"ООО ""КОФЕ ЛАЙК АРХАНГЕЛЬСК""",ЮЛ,Действующая,200845000.0,269977000.0,188453000.0,-30.2,падает,28000.0,Жилин Петр Викторович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,56.10,,,,,1С+Компании,,
7723886714,Шекспир,ЮЛ,Действующая,85219000.0,148674000.0,103753000.0,-30.2,падает,2277000.0,Сапогова Алёна Ивановна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.66,,,,,1С+Компании,,
4400001912,"ООО ""АДЕЛЬФИНА""",ЮЛ,Действующая,725944000.0,187633000.0,130756000.0,-30.3,падает,-4822000.0,Бихтулова Ольга Васильевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,32.12.5,,,,,1С+Компании,,
7735152316,"ООО ""ГОРОДСКОЙ ВЕКТОР""",ЮЛ,Действующая,12946000.0,23277000.0,16217000.0,-30.3,падает,-884000.0,Кондратьев Альберт Михайлович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,46.49,,,,,Компании,,
7718929627,"ООО ""МЕЛИОР""",ЮЛ,Действующая,101199000.0,85589000.0,59668000.0,-30.3,падает,-4891000.0,Понамарёва Ирина Александровна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,93.11,,,,,1С,,
6950222732,РПК,ЮЛ,Действующая,18644000.0,38393000.0,26727000.0,-30.4,падает,8175000.0,Тверье Александр Моисеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,73.11,,,,,1С+Компании,170503.0,2020/10/14 17:34:00
7725376980,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПАНИЯ ""ГРИН ЛИФ ФАРМА""",ЮЛ,Действующая,0.0,5025000.0,3490000.0,-30.5,падает,-34565000.0,Оксер Леонид Виленович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,21.10,,,,,1С,,
9704042998,"ООО ""БЭК ТУ ТРЭВЕЛ""",ЮЛ,Действующая,24570000.0,27056000.0,18798000.0,-30.5,падает,8515000.0,Бауэр Яна Алексеевна,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,79.90,,,,,Компании,,
2321014369,Академия,ЮЛ,Действующая,35728000.0,45445000.0,31477000.0,-30.7,падает,2127000.0,Вартанян Гарри Эдуардович,ДИРЕКТОР,59.14,,,,,1С+Компании,,
7708811496,Александр Арсеев - ЮНИСТРИМ БИЗНЕС,ЮЛ,Действующая,16168000.0,30022000.0,20795000.0,-30.7,падает,503000.0,Арсеев Александр Дмитриевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,17.23,,,,,1С+Компании,11887785.0,2020/09/30 20:34:00
4205299477,"ООО ""ПАЛИТРА""",ЮЛ,Действующая,25742000.0,26944000.0,18681000.0,-30.7,падает,-247000.0,Глотова Анна Юрьевна,ДИРЕКТОР,46.71.2,,,,,1С+Компании,,
7840071539,МОДУМ ЛАБ,ЮЛ,Действующая,79848000.0,131005000.0,90660000.0,-30.8,падает,1178000.0,Кириллов Дмитрий Сергеевич,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,62.01,,,,,1С+Компании,,
1683009223,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М ДАТА ТЕК""",ЮЛ,Действующая,552106000.0,462693000.0,320070000.0,-30.8,падает,-26887000.0,Молчанов Сергей Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,62.01,,,,,1С,,
9728011029,"ООО ""СК ВИСТА-ГРУПП""",ЮЛ,Действующая,965899000.0,2410326000.0,1668939000.0,-30.8,падает,317127000.0,Шукало Александр,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,41.20,,,,,1С,,
7713764114,ФЕСТА,ЮЛ,Действующая,19704000.0,32034000.0,22161000.0,-30.8,падает,691000.0,Акатова Ирина Владимировна,Генеральный директор,93.29.9,,,,,1С+Компании,,
7726732350,Лайтхаус,ЮЛ,Действующая,82757000.0,98627000.0,68151000.0,-30.9,падает,7398000.0,Прякин Дмитрий Александрович,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,47.59,,,,,1С+Компании,,
9725031605,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИЛАБ""",ЮЛ,Ликвидирована,9506000.0,10092000.0,6976000.0,-30.9,падает,1826000.0,Богданова Виктория Александровна,ЛИКВИДАТОР,86.90,,,,,1С,,
